SEM #,Path To Images,Filenames
SEM-UBC COL-27276,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus triangulum male (1dorsal) .jpg, Philonthus triangulum male (3lateral) .jpg, Philonthus triangulum male (2ventral) .jpg, "
SEM-UBC COL-33707,Coleoptera/Staphylinidae/Staphylininae/,"Quedius rusticus (3lateral)  SEM-UBC COL-33707.jpg, Quedius rusticus (1dorsal)  SEM-UBC COL-33707.jpg, Quedius rusticus (2ventral)  SEM-UBC COL-33707.jpg, Quedius rusticus (4front)  SEM-UBC COL-33707.jpg, "
SEM-UBC COL-26998,Coleoptera/Staphylinidae/Staphylininae/,"Cafius seminitens (3lateral) .jpg, Cafius seminitens (1dorsal) .jpg, Cafius seminitens (2ventral) .jpg, "
SEM-UBC COL-27175,Coleoptera/Staphylinidae/Staphylininae/,"Nudobius cephalus (2ventral) .jpg, Nudobius cephalus (4front).jpg, Nudobius cephalus (1dorsal) .jpg, Nudobius cephalus (3lateral) .jpg, "
SEM-UBC COL-27277,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus triangulum female (3lateral) .jpg, Philonthus triangulum female (4front).jpg, Philonthus triangulum female (1dorsal) .jpg, Philonthus triangulum female (2ventral) .jpg, "
SEM-UBC COL-27269,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus sordidus female (3lateral) .jpg, Philonthus sordidus female (1dorsal) .jpg, Philonthus sordidus female (2ventral) .jpg, "
SEM-UBC COL-27315,Coleoptera/Staphylinidae/Staphylininae/,"Quedius horni (2ventral) .jpg, Quedius horni (3lateral) .jpg, Quedius horni (1dorsal) .jpg, "
SEM-UBC COL-27231,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus cephalotes (3lateral) .jpg, Philonthus cephalotes (1dorsal) .jpg, Philonthus cephalotes (2ventral) .jpg, "
SEM-UBC COL-27350,Coleoptera/Staphylinidae/Staphylininae/,"Staphylinus ater (2ventral) .jpg, Staphylinus ater (1dorsal) .jpg, Staphylinus ater (4front).jpg, Staphylinus ater (3lateral) .jpg, "
SEM-UBC COL-27774,Coleoptera/Staphylinidae/Staphylininae/,"Quedius spelaeus (1dorsal) .jpg, Quedius spelaeus (2ventral) .jpg, Quedius spelaeus (3lateral) .jpg, "
SEM-UBC COL-27254,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus occidentalis (3lateral) .jpg, Philonthus occidentalis (1dorsal) .jpg, Philonthus occidentalis (2ventral) .jpg, "
SEM-UBC COL-27224,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus albionicus female (2ventral) .jpg, Philonthus albionicus female (1dorsal) .jpg, Philonthus albionicus female (4front).jpg, Philonthus albionicus female (3lateral) .jpg, "
SEM-UBC COL-27245,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus gaudens (2ventral) .jpg, Philonthus gaudens (1dorsal) .jpg, Philonthus gaudens (3lateral) .jpg, "
SEM-UBC COL-27079,Coleoptera/Staphylinidae/Staphylininae/,"Heterothops conformis Paratype (4front).jpg, Heterothops conformis Paratype (3lateral) .jpg, Heterothops conformis Paratype (1dorsal) .jpg, Heterothops conformis Paratype (2ventral) .jpg, "
SEM-UBC COL-27751,Coleoptera/Staphylinidae/Staphylininae/,"Hesperus sp (3lateral) .jpg, Hesperus sp (4front).jpg, Hesperus sp (1dorsal) .jpg, Hesperus sp (2ventral) .jpg, "
SEM-UBC COL-27076,Coleoptera/Staphylinidae/Staphylininae/,"Hesperus apicalis (2ventral) .jpg, Hesperus apicalis (1dorsal) .jpg, Hesperus apicalis (3lateral) .jpg, "
SEM-UBC COL-27113,Coleoptera/Staphylinidae/Staphylininae/,"Linohesperus piceus female (2ventral) .jpg, Linohesperus piceus female (1dorsal) .jpg, Linohesperus piceus female (3lateral) .jpg, "
SEM-UBC COL-27169,Coleoptera/Staphylinidae/Staphylininae/,"Neobisnius senilis (3lateral) .jpg, Neobisnius senilis (1dorsal) .jpg, Neobisnius senilis (2ventral) .jpg, "
SEM-UBC COL-27258,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus politus female (3lateral) .jpg, Philonthus politus female (1dorsal) .jpg, Philonthus politus female (2ventral) .jpg, "
SEM-UBC COL-27357,Coleoptera/Staphylinidae/Staphylininae/,"Staphylinus mysticus (1dorsal) .jpg, Staphylinus mysticus (2ventral) .jpg, Staphylinus mysticus (3lateral) .jpg, "
SEM-UBC COL-27745,Coleoptera/Staphylinidae/Staphylininae/,"Cafius luteipennis (1dorsal) .jpg, Cafius luteipennis (2ventral) .jpg, Cafius luteipennis (3lateral) .jpg, "
SEM-UBC COL-27230,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus caurinus female (1dorsal) .jpg, Philonthus caurinus female (2ventral) .jpg, Philonthus caurinus female (3lateral) .jpg, "
SEM-UBC COL-26722,Coleoptera/Staphylinidae/Staphylininae/,"Acylophorus pronus (2ventral) .jpg, Acylophorus pronus (1dorsal) .jpg, Acylophorus pronus (3lateral) .jpg, "
SEM-UBC COL-27308,Coleoptera/Staphylinidae/Staphylininae/,"Quedius densiventris female (3lateral) .jpg, Quedius densiventris female (1dorsal) .jpg, Quedius densiventris female (2ventral) .jpg, "
SEM-UBC COL-27228,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus carbonarius (1dorsal) .jpg, Philonthus carbonarius (3lateral) .jpg, Philonthus carbonarius (2ventral) .jpg, "
SEM-UBC COL-27241,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus duplicatus male (1dorsal) .jpg, Philonthus duplicatus male (3lateral) .jpg, Philonthus duplicatus male (2ventral) .jpg, "
SEM-UBC COL-27361,Coleoptera/Staphylinidae/Staphylininae/,"Staphylinus rutilicauda (3lateral) .jpg, Staphylinus rutilicauda (2ventral) .jpg, Staphylinus rutilicauda (1dorsal) .jpg, "
SEM-UBC COL-27354,Coleoptera/Staphylinidae/Staphylininae/,"Staphylinus fossator (2ventral) .jpg, Staphylinus fossator (1dorsal) .jpg, Staphylinus fossator (3lateral) .jpg, "
SEM-UBC COL-27052,Coleoptera/Staphylinidae/Staphylininae/,"Gabrius shulli (1dorsal) .jpg, Gabrius shulli (3lateral) .jpg, Gabrius shulli (2ventral) .jpg, "
SEM-UBC COL-27278,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus umbratilis (1dorsal) .jpg, Philonthus umbratilis (3lateral) .jpg, Philonthus umbratilis (2ventral) .jpg, "
SEM-UBC COL-27398,Coleoptera/Staphylinidae/Staphylininae/,"Quedius fellmani (1dorsal) .jpg, Quedius fellmani (3lateral) .jpg, Quedius fellmani (2ventral) .jpg, "
SEM-UBC COL-27263,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus rectangulus male (1dorsal) .jpg, Philonthus rectangulus male (2ventral) .jpg, Philonthus rectangulus male (3lateral) .jpg, "
SEM-UBC COL-26999,Coleoptera/Staphylinidae/Staphylininae/,"Cafius aguayoi (3lateral) .jpg, Cafius aguayoi (1dorsal) .jpg, Cafius aguayoi (2ventral) .jpg, "
SEM-UBC COL-27233,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus cognatus (2ventral) .jpg, Philonthus cognatus (4front).jpg, Philonthus cognatus (1dorsal) .jpg, Philonthus cognatus (3lateral) .jpg, "
SEM-UBC COL-26995,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus nudus (1dorsal) .jpg, Philonthus nudus (4front).jpg, Philonthus nudus (3lateral) .jpg, Philonthus nudus (2ventral) .jpg, "
SEM-UBC COL-27761,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus crestonensis female Paratype (3lateral).jpg, Philonthus crestonensis female Paratype (2ventral) .jpg, Philonthus crestonensis female Paratype (1dorsal) .jpg, "
SEM-UBC COL-27271,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus spiniformis male Paratype (2ventral) .jpg, Philonthus spiniformis male Paratype (1dorsal) .jpg, Philonthus spiniformis male Paratype (3lateral) .jpg, "
SEM-UBC COL-27149,Coleoptera/Staphylinidae/Staphylininae/,"Quedius explanatus form A (1dorsal) .jpg, Quedius explanatus form A (2ventral) .jpg, Quedius explanatus form A (3lateral) .jpg, "
SEM-UBC COL-27488,Coleoptera/Staphylinidae/Staphylininae/,"Tympanophorus puncticollis female (2ventral) .jpg, Tympanophorus puncticollis female (4front).jpg, Tympanophorus puncticollis female (1dorsal).jpg, Tympanophorus puncticollis female (3lateral) .jpg, "
SEM-UBC COL-24930,Coleoptera/Staphylinidae/Staphylininae/,"Atrecus macrocephalus (2ventral) .jpg, Atrecus macrocephalus (4front).jpg, Atrecus macrocephalus (1dorsal) .jpg, Atrecus macrocephalus (3lateral) .jpg, "
SEM-UBC COL-27226,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus aurulentus male (1dorsal) .jpg, Philonthus aurulentus male (3lateral) .jpg, Philonthus aurulentus male (2ventral) .jpg, "
SEM-UBC COL-27252,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus lomatus female (1dorsal) .jpg, Philonthus lomatus female (3lateral) .jpg, Philonthus lomatus female (2ventral) .jpg, "
SEM-UBC COL-27172,Coleoptera/Staphylinidae/Staphylininae/,"Neohypnus hamatus (1dorsal) .jpg, Neohypnus hamatus (3lateral) .jpg, Neohypnus hamatus (4front).jpg, Neohypnus hamatus (2ventral) .jpg, "
SEM-UBC COL-24579,Coleoptera/Staphylinidae/Staphylininae/,"Gabrius virilis (1dorsal) .jpg, Gabrius virilis (5genitalia) .jpg, Gabrius virilis (3lateral) .jpg, "
SEM-UBC COL-27250,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus lecontei (1dorsal) .jpg, Philonthus lecontei (3lateral) .jpg, Philonthus lecontei (2ventral) .jpg, "
SEM-UBC COL-26962,Coleoptera/Staphylinidae/Staphylininae/,"Belonuchus rufipennis (4front).jpg, Belonuchus rufipennis (1dorsal) .jpg, Belonuchus rufipennis (3lateral) .jpg, Belonuchus rufipennis (2ventral) .jpg, "
SEM-UBC COL-27262,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus quadricollis male (3lateral) .jpg, Philonthus quadricollis male (1dorsal) .jpg, Philonthus quadricollis male (2ventral) .jpg, "
SEM-UBC COL-27264,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus rectangulus female (2ventral) .jpg, Philonthus rectangulus female (1dorsal) .jpg, Philonthus rectangulus female (3lateral) .jpg, "
SEM-UBC COL-27317,Coleoptera/Staphylinidae/Staphylininae/,"Quedius limbifer (2ventral) .jpg, Quedius limbifer (1dorsal) .jpg, Quedius limbifer (3lateral) .jpg, "
SEM-UBC COL-26948,Coleoptera/Staphylinidae/Staphylininae/,"Atrecus punctiventris (1dorsal) .jpg, Atrecus punctiventris (2ventral) .jpg, Atrecus punctiventris (3lateral) .jpg, "
SEM-UBC COL-27078,Coleoptera/Staphylinidae/Staphylininae/,"Heterothops carbonatus (3lateral) .jpg, Heterothops carbonatus (1dorsal) .jpg, Heterothops carbonatus (2ventral) .jpg, "
SEM-UBC COL-27352,Coleoptera/Staphylinidae/Staphylininae/,"Staphylinus cinnamopterus (3lateral) .jpg, Staphylinus cinnamopterus (1dorsal) .jpg, Staphylinus cinnamopterus (2ventral) .jpg, "
SEM-UBC COL-27223,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus agilis (2ventral) .jpg, Philonthus agilis (1dorsal) .jpg, Philonthus agilis (3lateral) .jpg, "
SEM-UBC COL-27316,Coleoptera/Staphylinidae/Staphylininae/,"Quedius incisus male Paratype (2ventral) .jpg, Quedius incisus male Paratype (1dorsal) .jpg, Quedius incisus male Paratype (4front).jpg, Quedius incisus male Paratype (3lateral) .jpg, "
SEM-UBC COL-27305,Coleoptera/Staphylinidae/Staphylininae/,"Quedius criddlei (3lateral) .jpg, Quedius criddlei (1dorsal) .jpg, Quedius criddlei (2ventral) .jpg, "
SEM-UBC COL-27292,Coleoptera/Staphylinidae/Staphylininae/,"Platydracus maculosus (1dorsal) .jpg, Platydracus maculosus (3lateral) .jpg, Platydracus maculosus (2ventral) .jpg, "
SEM-UBC COL-27768,Coleoptera/Staphylinidae/Staphylininae/,"Quedius caseyi divergens male (2ventral) .jpg, Quedius caseyi divergens male (1dorsal) .jpg, Quedius caseyi divergens male (3lateral) .jpg, "
SEM-UBC COL-27766,Coleoptera/Staphylinidae/Staphylininae/,"Quedius capucinus (2ventral) .jpg, Quedius capucinus (1dorsal) .jpg, Quedius capucinus (3lateral) .jpg, "
SEM-UBC COL-27120,Coleoptera/Staphylinidae/Staphylininae/,"Lithocharodes longicollis (2ventral) .jpg, Lithocharodes longicollis (1dorsal) .jpg, Lithocharodes longicollis (3lateral) .jpg, "
SEM-UBC COL-27232,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus chlorinus (1dorsal) .jpg, Philonthus chlorinus (3lateral) .jpg, Philonthus chlorinus (2ventral) .jpg, "
SEM-UBC COL-27168,Coleoptera/Staphylinidae/Staphylininae/,"Neobisnius paederoides (2ventral) .jpg, Neobisnius paederoides (4front).jpg, Neobisnius paederoides (1dorsal) .jpg, Neobisnius paederoides (3lateral) .jpg, "
SEM-UBC COL-27312,Coleoptera/Staphylinidae/Staphylininae/,"Quedius frater (2ventral) .jpg, Quedius frater (1dorsal) .jpg, Quedius frater (3lateral) .jpg, "
SEM-UBC COL-27309,Coleoptera/Staphylinidae/Staphylininae/,"Quedius elevatus male Paratype (3lateral) .jpg, Quedius elevatus male Paratype (1dorsal) .jpg, Quedius elevatus male Paratype (2ventral) .jpg, "
SEM-UBC COL-27322,Coleoptera/Staphylinidae/Staphylininae/,"Quedius nevadensis female (1dorsal) .jpg, Quedius nevadensis female (2ventral) .jpg, Quedius nevadensis female (3lateral) .jpg, "
SEM-UBC COL-27031,Coleoptera/Staphylinidae/Staphylininae/,"Erichsonius cinerascens (3lateral) .jpg, Erichsonius cinerascens (1dorsal) .jpg, Erichsonius cinerascens (2ventral) .jpg, "
SEM-UBC COL-27260,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus pubes male (3lateral) .jpg, Philonthus pubes male (1dorsal) .jpg, Philonthus pubes male (2ventral) .jpg, "
SEM-UBC COL-26994,Coleoptera/Staphylinidae/Staphylininae/,"Cafius canescens (2ventral) .jpg, Cafius canescens (1dorsal) .jpg, Cafius canescens (3lateral) .jpg, "
SEM-UBC COL-27034,Coleoptera/Staphylinidae/Staphylininae/,"Erichsonius parcus (3lateral) .jpg, Erichsonius parcus (1dorsal) .jpg, Erichsonius parcus (1dorsal) _0001.jpg, Erichsonius parcus (2ventral) .jpg, "
SEM-UBC COL-27325,Coleoptera/Staphylinidae/Staphylininae/,"Quedius peregrinus (2ventral) .jpg, Quedius peregrinus (1dorsal) .jpg, Quedius peregrinus (3lateral) .jpg, "
SEM-UBC COL-27077,Coleoptera/Staphylinidae/Staphylininae/,"Hesperus baltimorensis (2ventral) .jpg, Hesperus baltimorensis (1dorsal) .jpg, Hesperus baltimorensis (3lateral) .jpg, "
SEM-UBC COL-27756,Coleoptera/Staphylinidae/Staphylininae/,"Ontholestes cingulatus form A (2ventral) .jpg, Ontholestes cingulatus form A (4front).jpg, Ontholestes cingulatus form A (1dorsal) .jpg, Ontholestes cingulatus form A (3lateral) .jpg, "
SEM-UBC COL-24699,Coleoptera/Staphylinidae/Staphylininae/,"Gabrius forcipatus (3lateral) .jpg, Gabrius forcipatus (1dorsal) .jpg, Gabrius forcipatus (4front).jpg, Gabrius forcipatus (2ventral) .jpg, "
SEM-UBC COL-27275,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus theveneti male (3lateral) .jpg, Philonthus theveneti male (1dorsal) .jpg, Philonthus theveneti male (2ventral) .jpg, "
SEM-UBC COL-27364,Coleoptera/Staphylinidae/Staphylininae/,"Staphylinus tomentosus (2ventral) .jpg, Staphylinus tomentosus (3lateral) .jpg, Staphylinus tomentosus (1dorsal) .jpg, "
SEM-UBC COL-27268,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus siegwaldi male (2ventral) .jpg, Philonthus siegwaldi male (1dorsal) .jpg, Philonthus siegwaldi male (3lateral) .jpg, "
SEM-UBC COL-27327,Coleoptera/Staphylinidae/Staphylininae/,"Quedius prostans (3lateral) .jpg, Quedius prostans (2ventral) .jpg, Quedius prostans (1dorsal) .jpg, "
SEM-UBC COL-27255,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus picipennis male (1dorsal) .jpg, Philonthus picipennis male (3lateral) .jpg, Philonthus picipennis male (2ventral) .jpg, "
SEM-UBC COL-27061,Coleoptera/Staphylinidae/Staphylininae/,"Gyrohypnus angustatus (1dorsal) .jpg, Gyrohypnus angustatus (3lateral) .jpg, Gyrohypnus angustatus (2ventral) .jpg, "
SEM-UBC COL-27237,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus crotchi (3lateral) .jpg, Philonthus crotchi (1dorsal) .jpg, Philonthus crotchi (2ventral) .jpg, "
SEM-UBC COL-27763,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus cyanipennis male (1dorsal) .jpg, Philonthus cyanipennis male (2ventral) .jpg, Philonthus cyanipennis male (3lateral) .jpg, "
SEM-UBC COL-27270,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus sordidus male (1dorsal) .jpg, Philonthus sordidus male (2ventral) .jpg, Philonthus sordidus male (3lateral) .jpg, "
SEM-UBC COL-27050,Coleoptera/Staphylinidae/Staphylininae/,"Gabrius microphthalmus (3lateral) .jpg, Gabrius microphthalmus (1dorsal) .jpg, Gabrius microphthalmus (2ventral) .jpg, "
SEM-UBC COL-27765,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus grandicollis female (3lateral) .jpg, Philonthus grandicollis female (1dorsal) .jpg, Philonthus grandicollis female (2ventral) .jpg, "
SEM-UBC COL-27019,Coleoptera/Staphylinidae/Staphylininae/,"Creophilus maxillosus (3lateral) .jpg, Creophilus maxillosus (4front).jpg, Creophilus maxillosus (1dorsal) .jpg, Creophilus maxillosus (2ventral) .jpg, "
SEM-UBC COL-27033,Coleoptera/Staphylinidae/Staphylininae/,"Erichsonius nanus (3lateral) .jpg, Erichsonius nanus (1dorsal) .jpg, Erichsonius nanus (2ventral) .jpg, "
SEM-UBC COL-27356,Coleoptera/Staphylinidae/Staphylininae/,"Staphylinus maculosus (3lateral) .jpg, Staphylinus maculosus (2ventral) .jpg, Staphylinus maculosus (1dorsal)  .jpg, "
SEM-UBC COL-27358,Coleoptera/Staphylinidae/Staphylininae/,"Staphylinus nigrellus (1dorsal) .jpg, Staphylinus nigrellus (2ventral) .jpg, Staphylinus nigrellus (3lateral) .jpg, "
SEM-UBC COL-27365,Coleoptera/Staphylinidae/Staphylininae/,"Staphylinus violaceus male (2ventral) .jpg, Staphylinus violaceus male (1dorsal)   .jpg, Staphylinus violaceus male (3lateral) .jpg, "
SEM-UBC COL-27239,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus cyanipennis female (3lateral) .jpg, Philonthus cyanipennis female (2ventral) .jpg, Philonthus cyanipennis female (1dorsal) .jpg, "
SEM-UBC COL-27248,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus jurgans (3lateral) .jpg, Philonthus jurgans (2ventral) .jpg, Philonthus jurgans (1dorsal) .jpg, "
SEM-UBC COL-27256,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus picipennis female (2ventral) .jpg, Philonthus picipennis female (1dorsal) .jpg, Philonthus picipennis female (3lateral) .jpg, "
SEM-UBC COL-27355,Coleoptera/Staphylinidae/Staphylininae/,"Staphylinus luteipes (1dorsal) .jpg, Staphylinus luteipes (2ventral) .jpg, Staphylinus luteipes (3lateral) .jpg, "
SEM-UBC COL-27080,Coleoptera/Staphylinidae/Staphylininae/,"Heterothops fraternus Paratype (1dorsal)     .jpg, Heterothops fraternus Paratype (3lateral) .jpg, Heterothops fraternus Paratype (2ventral) .jpg, "
SEM-UBC COL-27314,Coleoptera/Staphylinidae/Staphylininae/,"Quedius fulgidus male (3lateral) .jpg, Quedius fulgidus male (1dorsal) .jpg, Quedius fulgidus male (2ventral) .jpg, "
SEM-UBC COL-27750,Coleoptera/Staphylinidae/Staphylininae/,"Hemiquedius ferox (2ventral) .jpg, Hemiquedius ferox (1dorsal) .jpg, Hemiquedius ferox (3lateral) .jpg, "
SEM-UBC COL-33708,Coleoptera/Staphylinidae/Staphylininae/,"Quedius vilis (4front)  SEM-UBC COL-33708.jpg, Quedius vilis (1dorsal)  SEM-UBC COL-33708.jpg, Quedius vilis (2ventral)  SEM-UBC COL-33708.jpg, Quedius vilis (3lateral)  SEM-UBC COL-33708.jpg, "
SEM-UBC COL-24676,Coleoptera/Staphylinidae/Staphylininae/,"Dinothenarus pleuralis (1dorsal) .jpg, Dinothenarus pleuralis (3lateral) .jpg, Dinothenarus pleuralis (2ventral) .jpg, Dinothenarus pleuralis (4front).jpg, "
SEM-UBC COL-27242,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus ferreipennis male (3lateral) .jpg, Philonthus ferreipennis male (1dorsal) .jpg, Philonthus ferreipennis male (2ventral) .jpg, "
SEM-UBC COL-27753,Coleoptera/Staphylinidae/Staphylininae/,"Quedius explanatus male (4front).jpg, Quedius explanatus male (3lateral) .jpg, Quedius explanatus male (2ventral) .jpg, Quedius explanatus male (1dorsal) .jpg, "
SEM-UBC COL-27259,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus puberulus (1dorsal) .jpg, Philonthus puberulus (3lateral) .jpg, Philonthus puberulus (2ventral) .jpg, "
SEM-UBC COL-27311,Coleoptera/Staphylinidae/Staphylininae/,"Quedius ferox (2ventral) .jpg, Quedius ferox (1dorsal) .jpg, Quedius ferox (3lateral) .jpg, "
SEM-UBC COL-26727,Coleoptera/Staphylinidae/Staphylininae/,"Anaquedius vernix (3lateral) .jpg, Anaquedius vernix (1dorsal) .jpg, Anaquedius vernix (2ventral) .jpg, "
SEM-UBC COL-27240,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus debilis male (1dorsal) .jpg, Philonthus debilis male (3lateral) .jpg, Philonthus debilis male (2ventral) .jpg, "
SEM-UBC COL-27035,Coleoptera/Staphylinidae/Staphylininae/,"Erichsonius patella (2ventral) .jpg, Erichsonius patella (1dorsal) .jpg, Erichsonius patella (3lateral) .jpg, "
SEM-UBC COL-27243,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus ferreipennis female (1dorsal) .jpg, Philonthus ferreipennis female (2ventral) .jpg, Philonthus ferreipennis female (3lateral) .jpg, "
SEM-UBC COL-27176,Coleoptera/Staphylinidae/Staphylininae/,"Nudobius pugetanus (2ventral) .jpg, Nudobius pugetanus (3lateral) .jpg, Nudobius pugetanus (1dorsal) .jpg, "
SEM-UBC COL-27279,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus umbrinus (3lateral) .jpg, Philonthus umbrinus (1dorsal) .jpg, Philonthus umbrinus (2ventral) .jpg, "
SEM-UBC COL-27082,Coleoptera/Staphylinidae/Staphylininae/,"Heterothops minor (2ventral) .jpg, Heterothops minor (1dorsal) .jpg, Heterothops minor (3lateral) .jpg, "
SEM-UBC COL-27083,Coleoptera/Staphylinidae/Staphylininae/,"Heterothops pusio (3lateral) .jpg, Heterothops pusio (2ventral) .jpg, Heterothops pusio (1dorsal)  .jpg, "
SEM-UBC COL-27236,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus crestonensis male Paratype (3lateral) .jpg, Philonthus crestonensis male Paratype (1dorsal) .jpg, Philonthus crestonensis male Paratype (2ventral) .jpg, "
SEM-UBC COL-26961,Coleoptera/Staphylinidae/Staphylininae/,"Bisnius siegwaldii (2ventral) .jpg, Bisnius siegwaldii (1dorsal) .jpg, Bisnius siegwaldii (3lateral) .jpg, "
SEM-UBC COL-27351,Coleoptera/Staphylinidae/Staphylininae/,"Staphylinus badipes (2ventral) .jpg, Staphylinus badipes (3lateral) .jpg, Staphylinus badipes (1dorsal) .jpg, "
SEM-UBC COL-27326,Coleoptera/Staphylinidae/Staphylininae/,"Quedius plagiatus (2ventral) .jpg, Quedius plagiatus (3lateral) .jpg, Quedius plagiatus (1dorsal) .jpg, "
SEM-UBC COL-27331,Coleoptera/Staphylinidae/Staphylininae/,"Quedius strennuus (3lateral) .jpg, Quedius strennuus (1dorsal) .jpg, Quedius strennuus (2ventral) .jpg, "
SEM-UBC COL-27071,Coleoptera/Staphylinidae/Staphylininae/,"Hadrotes crassus (2ventral) .jpg, Hadrotes crassus (3lateral) .jpg, Hadrotes crassus (4front).jpg, Hadrotes crassus (1dorsal) .jpg, "
SEM-UBC COL-27220,Coleoptera/Staphylinidae/Staphylininae/,"Parothius californicus (3lateral) .jpg, Parothius californicus (4front).jpg, Parothius californicus (2ventral) .jpg, Parothius californicus (1dorsal) .jpg, "
SEM-UBC COL-27313,Coleoptera/Staphylinidae/Staphylininae/,"Quedius fulgidus female (3lateral) .jpg, Quedius fulgidus female (1dorsal) .jpg, Quedius fulgidus female (2ventral) .jpg, "
SEM-UBC COL-27238,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus cruentatus male (2ventral) .jpg, Philonthus cruentatus male (1dorsal) .jpg, Philonthus cruentatus male (3lateral) .jpg, "
SEM-UBC COL-27353,Coleoptera/Staphylinidae/Staphylininae/,"Staphylinus comes (2ventral) .jpg, Staphylinus comes (1dorsal) .jpg, Staphylinus comes (3lateral) .jpg, "
SEM-UBC COL-27479,Coleoptera/Staphylinidae/Staphylininae/,"Thinopinus pictus form A (3lateral) .jpg, Thinopinus pictus form A (1dorsal) .jpg, Thinopinus pictus form A (2ventral) .jpg, Thinopinus pictus form A (4front).jpg, "
SEM-UBC COL-27769,Coleoptera/Staphylinidae/Staphylininae/,"Quedius charactus male Paratype (3lateral) .jpg, Quedius charactus male Paratype (2ventral) .jpg, Quedius charactus male Paratype (1dorsal) .jpg, "
SEM-UBC COL-27051,Coleoptera/Staphylinidae/Staphylininae/,"Gabrius picipennis (3lateral) .jpg, Gabrius picipennis (2ventral) .jpg, Gabrius picipennis (1dorsal) .jpg, "
SEM-UBC COL-27748,Coleoptera/Staphylinidae/Staphylininae/,"Diochus sp (3lateral) .jpg, Diochus sp (2ventral) .jpg, Diochus sp (1dorsal) .jpg, "
SEM-UBC COL-27179,Coleoptera/Staphylinidae/Staphylininae/,"Ocypus ater (2ventral) .jpg, Ocypus ater (4front).jpg, Ocypus ater (1dorsal) .jpg, Ocypus ater (3lateral) .jpg, "
SEM-UBC COL-27274,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus theveneti female (2ventral) .jpg, Philonthus theveneti female (3lateral) .jpg, Philonthus theveneti female (1dorsal) .jpg, "
SEM-UBC COL-27173,Coleoptera/Staphylinidae/Staphylininae/,"Neohypnus picipennis (1dorsal) .jpg, Neohypnus picipennis (2ventral) .jpg, "
SEM-UBC COL-27267,Coleoptera/Staphylinidae/Staphylininae/,"Philonthus siegwaldi female (3lateral) .jpg, Philonthus siegwaldi female (1dorsal) .jpg, Philonthus siegwaldi female (2ventral) .jpg, "
SEM-UBC COL-27329,Coleoptera/Staphylinidae/Staphylininae/,"Quedius simulator (3lateral) .jpg, Quedius simulator (1dorsal) .jpg, Quedius simulator (2ventral) .jpg, "
SEM-UBC COL-27293,Coleoptera/Staphylinidae/Staphylininae/,"Platydracus sepulchralis (3lateral) .jpg, Platydracus sepulchralis (2ventral) .jpg, Platydracus sepulchralis (1dorsal) .jpg, "
SEM-UBC COL-24786,Coleoptera/Staphylinidae/Staphylininae/,"Quedius crescenti (3lateral) .jpg, Quedius crescenti (1dorsal) .jpg, Quedius crescenti (2ventral) .jpg, Quedius crescenti (4front).jpg, "
